"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","DECADES"
21637,2020,"CA","CCO","LAC","CASTAIC","00228163","2020/08/01 00:00:00+00","2020/08/01 00:00:00+00",14,1,1,178.31157,2020
21639,2020,"CA","CCO","LAC","WEST","00181840","2020/06/21 00:00:00+00","2020/06/21 00:00:00+00",14,1,1,46.837574,2020
21640,2020,"CA","CCO","LAC","3 POINTS","00198047","2020/07/05 00:00:00+00","2020/07/05 00:00:00+00",14,1,1,11.786088,2020
21641,2020,"CA","USF","ANF","BOBCAT","00003687","2020/09/06 00:00:00+00","2020/10/19 00:00:00+00",14,7,1,115997.98,2020
21643,2020,"CA","CCO","LAC","JOHNSON","00259152","2020/08/28 00:00:00+00","2020/08/29 00:00:00+00",10,1,1,291.94925,2020
21644,2020,"CA","CCO","LAC","QUAIL","00306071","2020/10/09 00:00:00+00","2020/10/09 00:00:00+00",5,1,1,12.858473,2020
21645,2020,"CA","CCO","LAC","RAYBURN","00252458","2020/08/22 00:00:00+00","2020/08/22 00:00:00+00",14,1,1,12.390582,2020
21646,2020,"CA","CCO","LAC","ACTON","00293564","2020/09/28 00:00:00+00","2020/09/28 00:00:00+00",9,1,1,13.841054,2020
21647,2020,"CA","CCO","LAC","SAN DIMAS","00355402","2020/11/06 00:00:00+00","2020/11/06 00:00:00+00",7,7,1,128.17082,2020
21648,2020,"CA","CDF","BEU","AIRLINE","00006361","2020/12/25 00:00:00+00","2020/12/25 00:00:00+00",7,1,1,62.407829,2020
21649,2020,"CA","CDF","LNU","HILL","00011673","2020/07/24 00:00:00+00","2020/07/24 00:00:00+00",10,6,1,139.1295,2020
21650,2020,"CA","CDF","LNU","BRIM","00011354","2020/07/19 00:00:00+00","2020/07/19 00:00:00+00",9,6,1,21.924601,2020
21651,2020,"CA","CDF","LNU","SITES","00012277","2020/08/02 00:00:00+00","2020/08/02 00:00:00+00",14,1,1,569.51337,2020
21652,2020,"CA","CDF","LNU","POPE","00017668","2020/10/23 00:00:00+00","2020/10/23 00:00:00+00",10,6,1,64.28315,2020
21653,2020,"CA","CDF","LNU","LYONS","00016978","2020/10/13 00:00:00+00","2020/10/13 00:00:00+00",10,6,1,25.58551,2020
21654,2020,"CA","CDF","LNU","SALT","00016501","2020/10/05 00:00:00+00","2020/10/05 00:00:00+00",10,6,1,86.66375,2020
21655,2020,"CA","CDF","LNU","CATHOLIC","00014325","2020/09/01 00:00:00+00","2020/09/01 00:00:00+00",10,6,1,22.234919,2020
21656,2020,"CA","CDF","LNU","URSULINE","00015761","2020/09/21 00:00:00+00","2020/09/21 00:00:00+00",2,6,1,11.931836,2020
21657,2020,"CA","CDF","LNU","SIERRA","00007631","2020/05/24 00:00:00+00","2020/05/24 00:00:00+00",10,6,1,17.904806,2020
21658,2020,"CA","CDF","LNU","STAGE","00015702","2020/09/23 00:00:00+00","2020/09/23 00:00:00+00",11,6,1,26.567816,2020
21659,2020,"CA","CDF","LNU","INDIAN","00014015","2020/08/26 00:00:00+00","2020/08/26 00:00:00+00",14,1,1,20.427343,2020
21660,2020,"CA","CDF","LNU","KIRKLAND","00011819","2020/07/27 00:00:00+00","2020/07/27 00:00:00+00",11,6,1,21.10397,2020
21661,2020,"CA","CDF","LNU","PARISH","00009816","2020/06/27 00:00:00+00","2020/06/27 00:00:00+00",14,6,1,57.631348,2020
21662,2020,"CA","CDF","LNU","CACHE","00010508","2020/07/06 00:00:00+00","2020/07/06 00:00:00+00",4,6,1,44.797752,2020
21663,2020,"CA","CDF","LNU","MOUNTAIN","00009134","2020/06/17 00:00:00+00","2020/06/17 00:00:00+00",11,6,1,28.201857,2020
21664,2020,"CA","CDF","LNU","MEYERS","00013481","2020/08/17 00:00:00+00","2020/09/02 00:00:00+00",1,7,1,2360.2515,2020
21665,2020,"CA","CDF","LNU","WALBRIDGE","00013407","2020/08/17 00:00:00+00","2020/09/11 00:00:00+00",1,7,1,55208.938,2020
21666,2020,"CA","CDF","LNU","HENNESSEY","00013337","2020/08/17 00:00:00+00","2020/09/16 00:00:00+00",1,7,1,305351.88,2020
21667,2020,"CA","CDF","LNU","GLASS","00015497","2020/09/27 00:00:00+00","2020/10/20 00:00:00+00",14,7,1,67484.406,2020
21668,2020,"CA","CDF","LNU","QUAIL","00008419","2020/06/06 00:00:00+00","2020/06/18 00:00:00+00",14,7,1,1840.9998,2020
21669,2020,"CA","CDF","LNU","LAKEVILLE","00008347","2020/06/05 00:00:00+00","2020/06/05 00:00:00+00",2,6,1,159.68047,2020
21670,2020,"CA","CDF","LNU","DUNFIELD","00004174","2020/03/13 00:00:00+00","2020/03/13 00:00:00+00",5,6,1,21.912743,2020
21671,2020,"CA","CDF","LNU","SPANISH","00007631","2020/05/24 00:00:00+00","2020/05/24 00:00:00+00",2,6,1,17.294407,2020
21672,2020,"CA","CCO","MRN","DEVILS GULCH","00002033","2020/08/16 00:00:00+00","2020/08/16 00:00:00+00",1,1,1,16.945185,2020
21673,2020,"CA","DOD","MCP","INDIA","00001474","2020/06/09 00:00:00+00","2020/06/14 00:00:00+00",9,8,1,959.2821,2020
21674,2020,"CA","USF","INF","IRIS","00001585","2020/07/21 00:00:00+00","2020/08/04 00:00:00+00",1,8,1,124.99827,2020
21675,2020,"CA","USF","MDF","DALTON ","00000498","2020/07/23 00:00:00+00","2020/08/15 00:00:00+00",1,3,1,1367.0784,2020
21676,2020,"CA","USF","MDF","ALLEN","00000470","2020/07/21 00:00:00+00","2020/08/27 00:00:00+00",1,3,1,1034.7949,2020
21677,2020,"CA","USF","INF","BEACH","00002140","2020/08/16 00:00:00+00","2020/08/27 00:00:00+00",1,7,1,3668.429,2020
21678,2020,"CA","USF","TNF","LOYALTON","00001600","2020/08/14 00:00:00+00","2020/08/27 00:00:00+00",1,8,1,46720.91,2020
21679,2020,"CA","USF","PNF","SHEEP","00001299","2020/08/17 00:00:00+00","2020/09/07 00:00:00+00",1,7,1,29541.139,2020
21680,2020,"CA","USF","LPF","DOLAN","00002428","2020/08/18 00:00:00+00","2020/12/31 00:00:00+00",14,7,1,124527.38,2020
21681,2020,"CA","USF","KNF","FOX","00007241","2020/09/14 00:00:00+00","2020/09/28 00:00:00+00",4,3,1,2027.5538,2020
21682,2020,"CA","USF","SQF","SHOTGUN","00002543","2020/08/19 00:00:00+00","2021/01/04 00:00:00+00",1,3,1,840.85065,2020
21683,2020,"CA","USF","PNF","NORTH COMPLEX","00001308","2020/08/17 00:00:00+00","2020/12/03 00:00:00+00",1,1,1,318797.25,2020
21684,2020,"CA","USF","SQF","CASTLE","00002541","2020/08/19 00:00:00+00","2021/01/04 00:00:00+00",1,7,1,170647.92,2020
21685,2020,"CA","USF","ENF","FORK","00027219","2020/09/08 00:00:00+00","2020/11/08 00:00:00+00",14,7,1,1668.4502,2020
21686,2020,"CA","USF","LPF","COLEMAN","00003161","2020/10/18 00:00:00+00","2020/11/15 00:00:00+00",14,8,1,562.91382,2020
21687,2020,"CA","USF","ENF","POINT","00032344","2020/10/26 00:00:00+00","2020/11/05 00:00:00+00",14,8,1,93.224213,2020
21688,2020,"CA","USF","SNF","CREEK","00001391","2020/09/04 00:00:00+00","2020/12/24 00:00:00+00",14,8,1,379842.41,2020
21690,2020,"CA","USF","SHF","BALD","00001124","2020/07/28 00:00:00+00","2020/08/01 00:00:00+00",1,6,1,17.924097,2020
21691,2020,"CA","USF","SHF","BRIDGE","00001116","2020/07/27 00:00:00+00","2020/07/28 00:00:00+00",1,6,1,14.587063,2020
21692,2020,"CA","USF","PNF","IRON","00001284","2020/08/17 00:00:00+00","2020/08/22 00:00:00+00",1,7,1,37.90358,2020
21693,2020,"CA","USF","SNF","BULLFROG","00001402","2020/09/08 00:00:00+00","2020/11/09 00:00:00+00",14,7,1,654.63983,2020
21694,2020,"CA","USF","SHF","FLAT","00000910","2020/06/30 00:00:00+00","2020/08/22 00:00:00+00",10,7,1,62.040573,2020
21695,2020,"CA","USF","KNF","DEVIL","00007084","2020/09/09 00:00:00+00","",14,7,1,8871.9385,2020
21696,2020,"CA","USF","PNF","DAVIS 3","00001529","2020/09/09 00:00:00+00","2020/09/09 00:00:00+00",7,1,1,11.434861,2020
21697,2020,"CA","USF","SHF","SPRING","00001270","2020/08/17 00:00:00+00","2020/08/27 00:00:00+00",1,6,1,228.83437,2020
21698,2020,"CA","USF","SHF","PINE","00001120","2020/07/28 00:00:00+00","2020/07/30 00:00:00+00",1,7,1,11.313724,2020
21699,2020,"CA","USF","PNF","FEATHER","00001217","2020/08/13 00:00:00+00","2020/08/17 00:00:00+00",2,1,1,39.70483,2020
21700,2020,"CA","BIA","HIA","MP 21","00000046","2020/07/20 00:00:00+00","",14,8,1,93.048401,2020
21702,2020,"CA","USF","SHF","GIBSON","00001029","2020/07/19 00:00:00+00","2020/07/20 00:00:00+00",9,8,1,41.670918,2020
21703,2020,"CA","USF","SHF","HOBO","00001376","2020/09/01 00:00:00+00","2020/09/10 00:00:00+00",11,8,1,413.52509,2020
21704,2020,"CA","USF","SHF","HARRIS","00000545","2020/05/11 00:00:00+00","2020/05/11 00:00:00+00",2,6,1,10.616569,2020
21705,2020,"CA","USF","STF","QUARTER","00000970","2020/06/20 00:00:00+00","2020/07/02 00:00:00+00",14,1,1,11.58482,2020
21706,2020,"CA","USF","PNF","ADAMS","00000976","2020/07/26 00:00:00+00","2020/07/31 00:00:00+00",1,2,1,901.67279,2020
21707,2020,"CA","USF","KNF","SLATER","00007035","2020/09/08 00:00:00+00","2020/12/12 00:00:00+00",14,3,1,157429.86,2020
21708,2020,"CA","BIA","HIA","JONES POINT","00000068","2020/08/08 00:00:00+00","",14,8,1,136.59282,2020
21709,2020,"CA","USF","PNF","COPPER","00001331","2020/08/18 00:00:00+00","2020/08/22 00:00:00+00",1,7,1,54.708244,2020
21710,2020,"CA","USF","PNF","BIRD","00000895","2020/07/21 00:00:00+00","2020/07/23 00:00:00+00",1,1,1,25.048113,2020
21711,2020,"CA","USF","SHF","BROCK","00000699","2020/06/04 00:00:00+00","2020/06/06 00:00:00+00",1,6,1,14.988231,2020
21712,2020,"CA","USF","MNF","BASEBALL","00000144","2020/02/25 00:00:00+00","2020/03/03 00:00:00+00",18,8,1,215.52551,2020
21713,2020,"CA","USF","LPF","RIDGE","00001476","2020/06/17 00:00:00+00","2020/06/20 00:00:00+00",10,7,1,82.713013,2020
21714,2020,"CA","USF","STF","BELL","00001581","2020/07/28 00:00:00+00","",1,1,1,44.9006,2020
21715,2020,"CA","USF","BDF","BROOK","00011349","2020/07/29 00:00:00+00","2020/08/01 00:00:00+00",9,8,1,183.21283,2020
21716,2020,"CA","USF","ANF","LAKE","00003273","2020/08/12 00:00:00+00","2020/08/30 00:00:00+00",14,7,1,30999.398,2020
21717,2020,"CA","USF","ANF","RANCH2","00003289","2020/08/13 00:00:00+00","2020/10/01 00:00:00+00",14,7,1,4119.2046,2020
21718,2020,"CA","USF","CNF","VALLEY","00002833","2020/09/05 00:00:00+00","2020/09/24 00:00:00+00",14,3,1,16389.537,2020
21719,2020,"CA","USF","ANF","MARTINDALE","00003943","2020/09/28 00:00:00+00","2020/09/29 00:00:00+00",14,3,1,233.34526,2020
21720,2020,"CA","USF","BDF","MOUNT R","00009765","2020/07/03 00:00:00+00","2020/07/06 00:00:00+00",2,1,1,61.770126,2020
21721,2020,"CA","USF","BDF","ADOBE","00006566","2020/05/07 00:00:00+00","2020/05/07 00:00:00+00",4,8,1,15.183578,2020
21722,2020,"CA","USF","BDF","KENWOOD","00011178","2020/07/26 00:00:00+00","2020/07/26 00:00:00+00",9,6,1,10.373266,2020
21723,2020,"CA","USF","BDF","EASTON","00010757","2020/07/20 00:00:00+00","2020/07/21 00:00:00+00",7,8,1,56.798523,2020
21724,2020,"CA","USF","ANF","LAGO","00001463","2020/05/09 00:00:00+00","2020/05/09 00:00:00+00",2,8,1,16.890215,2020
21725,2020,"CA","NPS","MNP","BULL","00013423","2020/09/05 00:00:00+00","2020/09/05 00:00:00+00",10,8,1,14.089692,2020
21727,2020,"CA","CDF","CNF","SOUTH MAIN","00000562","2020/03/06 00:00:00+00","",18,6,1,13.008084,2020
21728,2020,"CA","USF","BDF","PITMAN","00020795","2020/12/26 00:00:00+00","2020/12/26 00:00:00+00",2,7,1,39.666264,2020
21729,2020,"CA","USF","LPF","GIFFORD ","00001329","2020/06/08 00:00:00+00","2020/06/10 00:00:00+00",10,7,1,16.80192,2020
21730,2020,"CA","USF","SNF","HOG","00000593","2020/06/12 00:00:00+00","2020/06/18 00:00:00+00",14,6,1,527.48822,2020
21731,2020,"CA","USF","LNF","H - 8 WELL","00004096","2020/07/26 00:00:00+00","",1,1,1,60.990669,2020
21732,2020,"CA","USF","LNF","L-2 YELLOW","00004094","2020/07/26 00:00:00+00","",1,8,1,14.904055,2020
21733,2020,"CA","USF","ANF","DAM","00003063","2020/07/30 00:00:00+00","2020/10/01 00:00:00+00",14,1,1,226.36584,2020
21734,2020,"CA","USF","MDF","FLAT","00000522","2020/07/25 00:00:00+00","2020/08/06 00:00:00+00",14,8,1,13.647892,2020
21735,2020,"CA","USF","SNF","TRIMMER","00001160","2020/08/03 00:00:00+00","2020/09/01 00:00:00+00",14,8,1,593.86481,2020
21736,2020,"CA","USF","TNF","BAKER","00000199","2020/03/03 00:00:00+00","2020/03/07 00:00:00+00",5,6,1,47.618317,2020
21737,2020,"CA","BLM","CDD","TRAMWAY","00009569","2020/06/29 00:00:00+00","2020/06/29 00:00:00+00",2,8,1,11.137944,2020
21738,2020,"CA","CDF","RRU","SNOW","00119353","2020/09/17 00:00:00+00","2020/09/24 00:00:00+00",10,2,1,6253.4395,2020
21739,2020,"CA","CDF","RRU","OAKS","00071224","2020/06/08 00:00:00+00","",9,8,1,16.569914,2020
21740,2020,"CA","USF","INF","PUMICE ","00001038","2020/06/15 00:00:00+00","2020/06/21 00:00:00+00",1,8,1,43.026699,2020
21741,2020,"CA","USF","MNF","NAIL","00000539","2020/07/07 00:00:00+00","2020/07/10 00:00:00+00",14,8,1,14.590242,2020
21742,2020,"CA","USF","KNF","LITTLE SODA","00005727","2020/07/28 00:00:00+00","",14,8,1,53.089447,2020
21743,2020,"CA","USF","MNF","AUGUST COMPLEX","00000753","2020/08/16 00:00:00+00","2020/11/11 00:00:00+00",1,3,1,1032699.6,2020
21744,2020,"CA","USF","LNF","STUMP","00004290","2020/08/01 00:00:00+00","2020/08/11 00:00:00+00",14,8,1,325.41235,2020
21745,2020,"CA","CDF","LMU","HOG","00003874","2020/07/18 00:00:00+00","2020/08/28 00:00:00+00",14,7,1,9566.3604,2020
21746,2020,"CA","USF","TNF","ANTELOPE","00000141","2020/02/17 00:00:00+00","2020/02/18 00:00:00+00",5,8,1,101.76656,2020
21747,2020,"CA","USF","SQF","FISH CREEK","00002565","2020/08/21 00:00:00+00","",1,8,1,29.782703,2020
21748,2020,"CA","USF","SRF","RED SALMON COMPLEX","00000656","2020/07/27 00:00:00+00","2020/11/19 00:00:00+00",1,8,1,143836.41,2020
21749,2020,"CA","USF","LPF","33","00001105","2020/05/22 00:00:00+00","2020/05/24 00:00:00+00",2,1,1,33.667503,2020
21750,2020,"CA","CCO","LAC","ELSMERE","00230295","2020/08/03 00:00:00+00","2020/08/03 00:00:00+00",14,8,1,159.20567,2020
21751,2020,"CA","USF","SQF","MESA","00003783","2020/01/21 00:00:00+00","",14,8,1,100.55494,2020
21752,2020,"CA","USF","ANF","ROWHER","00002440","2020/07/01 00:00:00+00","2020/07/09 00:00:00+00",7,7,1,648.18073,2020
21753,2020,"CA","USF","ANF","TEXAS","00003165","2020/08/06 00:00:00+00","2020/08/11 00:00:00+00",2,3,1,209.95065,2020
21754,2020,"CA","USF","HTF","MURPHY","00030282","2020/06/15 00:00:00+00","2020/06/16 00:00:00+00",14,1,1,12.086473,2020
21755,2020,"CA","NPS","YNP","BLUEJAY","00000054","2020/07/25 00:00:00+00","2020/11/19 00:00:00+00",1,7,2,6922.0137,2020
21756,2020,"CA","NPS","BNP","CALDWELL","00000479","2020/07/22 00:00:00+00","2020/09/01 00:00:00+00",1,7,1,81224.68,2020
21757,2020,"CA","NPS","MNP","DOME","00012356","2020/08/15 00:00:00+00","2020/09/12 00:00:00+00",1,8,1,44211.25,2020
21758,2020,"CA","NPS","YNP","HORSE","00000089","2020/08/23 00:00:00+00","2020/11/19 00:00:00+00",1,1,2,30.192495,2020
21759,2020,"CA","NPS","MNP","IVANPAH","00009202","2020/06/22 00:00:00+00","2020/06/26 00:00:00+00",8,8,1,1051.4855,2020
21760,2020,"CA","NPS","KNP","MORAINE","00000091","2020/08/21 00:00:00+00","2020/12/29 00:00:00+00",1,2,1,1316.0377,2020
21761,2020,"CA","NPS","YNP","NORTH WHIZZ DOME","00000092","2020/08/25 00:00:00+00","2020/11/19 00:00:00+00",1,7,2,199.98232,2020
21762,2020,"CA","NPS","KNP","RATTLESNAKE","00000080","2020/08/16 00:00:00+00","2020/12/28 00:00:00+00",1,7,2,8422.8691,2020
21763,2020,"CA","NPS","CNP","SCORPION","00001216","2020/05/31 00:00:00+00","2020/06/05 00:00:00+00",2,1,1,1320.7283,2020
21764,2020,"CA","NPS","YNP","WOLF","00000075","2020/08/10 00:00:00+00","2020/11/19 00:00:00+00",1,7,2,2057.2961,2020
21765,2020,"CA","NPS","RNP","WOODWARD","00012009","2020/08/18 00:00:00+00","2020/11/20 00:00:00+00",1,7,1,4901.7266,2020
21766,2020,"CA","BLM","LPF","166","00002212","2020/08/03 00:00:00+00","2020/08/04 00:00:00+00",14,1,1,120.72024,2020
21767,2020,"CA","BLM","CND","AURORA","00001190","2020/06/26 00:00:00+00","2020/07/02 00:00:00+00",1,7,1,238.28386,2020
21768,2020,"CA","BLM","CCD","BACCARAT","00030788","2020/10/04 00:00:00+00","2020/10/11 00:00:00+00",14,2,1,10456.402,2020
21769,2020,"CA","BLM","CDD","BARNES","00013077","2020/08/30 00:00:00+00","2020/09/02 00:00:00+00",14,4,1,79.417404,2020
21770,2020,"CA","BLM","CND","BASIC","00001515","2020/06/24 00:00:00+00","2020/06/24 00:00:00+00",1,7,1,116.17775,2020
21771,2020,"CA","BLM","CDD","ELLIOT","00010135","2020/07/07 00:00:00+00","2020/07/13 00:00:00+00",14,7,1,102.64169,2020
21772,2020,"CA","BLM","CCD","HILL","00030331","2020/06/23 00:00:00+00","2020/06/25 00:00:00+00",1,1,1,63.227257,2020
21773,2020,"CA","BLM","NOD","HORN","00002791","2020/06/02 00:00:00+00","2020/06/03 00:00:00+00",14,1,1,25.201666,2020
21774,2020,"CA","BLM","NOD","LAURA 2","00006431","2020/11/17 00:00:00+00","2020/11/23 00:00:00+00",14,7,1,2729.0266,2020
21775,2020,"CA","BLM","CND","MOUNTAIN VIEW","00030860","2020/11/17 00:00:00+00","2020/11/30 00:00:00+00",14,2,1,20374.564,2020
21776,2020,"CA","BLM","CDD","NADEAU","00011339","2020/07/29 00:00:00+00","2020/08/04 00:00:00+00",14,7,1,9150.4023,2020
21777,2020,"CA","BLM","CCD","NORTH","00030547","2020/08/02 00:00:00+00","2020/08/10 00:00:00+00",10,7,1,6882.2935,2020
21778,2020,"CA","BLM","NOD","R-1 MAPES","00004515","2020/08/10 00:00:00+00","2020/08/13 00:00:00+00",1,4,1,258.95813,2020
21779,2020,"CA","BLM","NOD","R-3 LITTLE FREDOYNER","00003966","2020/07/21 00:00:00+00","2020/07/26 00:00:00+00",1,1,1,187.34377,2020
21780,2020,"CA","BLM","NOD","R-2 TRUMBULL","00003281","2020/06/23 00:00:00+00","2020/06/28 00:00:00+00",1,1,1,576.66077,2020
21781,2020,"CA","BLM","NOD","R-3 SKEDDADLE","00003282","2020/06/23 00:00:00+00","2020/06/28 00:00:00+00",1,1,1,197.50771,2020
21782,2020,"CA","BLM","NOD","R-5 SNOWSTORM","00004682","2020/08/17 00:00:00+00","2020/08/18 00:00:00+00",1,4,1,471.72205,2020
21783,2020,"CA","BLM","NOD","R-5 DRY","00003294","2020/06/23 00:00:00+00","2020/06/28 00:00:00+00",1,1,1,45.45549,2020
21784,2020,"CA","BLM","NOD","R-8 PINECODE","00004854","2020/08/24 00:00:00+00","2020/08/29 00:00:00+00",1,7,1,566.49451,2020
21785,2020,"CA","BLM","CCD","RAILROAD","00030327","2020/06/23 00:00:00+00","2020/06/25 00:00:00+00",1,1,1,131.87721,2020
21786,2020,"CA","USF","HTF","SLINK","00030684","2020/08/29 00:00:00+00","2020/11/13 00:00:00+00",14,7,1,26751.779,2020
21787,2020,"CA","BLM","CDD","SMOKETREE","00008157","2020/06/02 00:00:00+00","2020/06/05 00:00:00+00",8,7,1,129.99435,2020
21789,2020,"CA","BLM","CDD","STANDING ROCK","00010671","2020/07/19 00:00:00+00","2020/07/20 00:00:00+00",14,4,1,90.212074,2020
21790,2020,"CA","BLM","NOD","W-4 TERMO","00004700","2020/08/17 00:00:00+00","2020/08/20 00:00:00+00",1,4,1,265.58386,2020
21791,2020,"CA","BLM","NOD","W-5 COLD SPRINGS","00004727","2020/08/18 00:00:00+00","2020/09/13 00:00:00+00",1,7,1,84817.602,2020
21792,2020,"CA","BLM","NOD","WOOD","00001061","2020/02/23 00:00:00+00","2020/02/23 00:00:00+00",5,6,1,54.357285,2020
21793,2020,"CA","BLM","CND","BEND","00001537","2020/06/25 00:00:00+00","2020/06/27 00:00:00+00",14,7,1,264.31137,2020
21794,2020,"CA","BLM","CND","LULU","00001577","2020/06/28 00:00:00+00","2020/06/28 00:00:00+00",14,7,1,11.384381,2020
21795,2020,"CA","BLM","CDD","ORANGE","00014150","2020/09/19 00:00:00+00","2020/10/06 00:00:00+00",14,6,1,35.979187,2020
21796,2020,"CA","BLM","CDD","PARKER DAM","00000087","2020/02/17 00:00:00+00","2020/02/24 00:00:00+00",9,6,1,13.992201,2020
21797,2020,"CA","BLM","NOD","R-6 TUNNISON","00004098","2020/07/28 00:00:00+00","2020/07/30 00:00:00+00",1,7,1,175.14803,2020
21798,2020,"CA","BLM","CND","PINEY","00000897","2020/05/11 00:00:00+00","2020/05/23 00:00:00+00",2,1,1,21.870605,2020
21799,2020,"CA","BLM","CDD","CIMA","00013335","2020/09/04 00:00:00+00","2020/09/06 00:00:00+00",14,1,1,32.435608,2020
21800,2020,"CA","BLM","CDD","MYER","00008651","2020/06/12 00:00:00+00","2020/06/14 00:00:00+00",2,1,1,12.894899,2020
21801,2020,"CA","BLM","CND","STANDARD","00001777","2020/07/05 00:00:00+00","2020/07/05 00:00:00+00",14,1,1,23.779938,2020
21802,2020,"AZ","BIA","","AHA MACAV","00207928","2020/09/11 00:00:00+00","2020/09/11 00:00:00+00",9,8,1,42.103676,2020
21803,2020,"CA","BLM"," ","POWER","00000726","2020/05/29 00:00:00+00","2020/06/12 00:00:00+00",14,1,1,17.045658,2020
21804,2020,"CA","DOD","MCP","CREEK 5","00020846","2021/12/30 00:00:00+00","2021/12/31 00:00:00+00",14,8,1,3052.1726,2020
21805,2020,"CA","USF","BDF","EL DORADO","00129925","2020/09/05 00:00:00+00","2020/11/16 00:00:00+00",14,2,1,22503.707,2020
21806,2020,"CA","CDF","CZU","BRUNO","00001332","2020/02/28 00:00:00+00","2020/02/28 00:00:00+00",7,1,1,6.7896657,2020
21807,2020,"CA","CCO","ORC","LIVE OAK","20094983","2020/08/22 00:00:00+00","2020/08/22 00:00:00+00",10,1,1,1.6696922,2020
21808,2020,"CA","CDF","ORC","WILLIAMS","20088756","2020/08/07 00:00:00+00","2020/08/08 00:00:00+00",2,1,1,7.8091187,2020
21809,2020,"CA","CCO","ORC","HIGHLAND","20103543","2020/09/12 00:00:00+00","2020/09/12 00:00:00+00",14,1,1,1.1543896,2020
21810,2020,"CA","CCO","ORC","WINDY RIDGE FIRE","20086007","2020/07/31 00:00:00+00","2020/07/31 00:00:00+00",14,1,1,1.7427638,2020
21811,2020,"CA","CCO","ORC","NICHOLS","20077201","2020/07/09 00:00:00+00","2020/07/10 00:00:00+00",3,1,1,8.1194172,2020
21812,2020,"CA","CCO","ORC","LAGUNA","20066376","2020/06/12 00:00:00+00","2020/06/12 00:00:00+00",10,1,1,7.1624265,2020
21813,2020,"CA","CDF","SKU","GUYS","00001500","2020/02/27 00:00:00+00","2020/02/27 00:00:00+00",5,1,1,2.8024895,2020
21814,2020,"CA","CDF","SKU","ORR","00004371","2020/06/18 00:00:00+00","2020/06/18 00:00:00+00",2,1,1,3.5030618,2020
21815,2020,"CA","CDF","SKU","LIBERTY","00005419","2020/07/20 00:00:00+00","2020/07/20 00:00:00+00",14,1,1,8.0555944,2020
21816,2020,"CA","CDF","SKU","MARTIN","00005914","2020/08/02 00:00:00+00","2020/08/02 00:00:00+00",11,1,1,2.3604321,2020
21817,2020,"CA","CDF","SKU","SPRING","00002451","2020/04/03 00:00:00+00","2020/04/03 00:00:00+00",5,1,1,1.7493329,2020
21818,2020,"CA","CDF","SKU","RED 3-1","00005564","2020/07/24 00:00:00+00","2020/07/24 00:00:00+00",1,1,1,1.28821,2020
21819,2020,"CA","CDF","SKU","NOYES 1-14","00005720","2020/07/28 00:00:00+00","2020/07/28 00:00:00+00",1,5,1,8.1201296,2020
21820,2020,"CA","CDF","SKU","MOFFETT","00004369","2020/06/18 00:00:00+00","2020/06/18 00:00:00+00",2,1,1,1.0704613,2020
21821,2020,"CA","CCO","KRN","SIERRA","02022641","2020/06/06 00:00:00+00","2020/06/06 00:00:00+00",14,1,1,1.1342438,2020
21822,2020,"CA","CCO","KRN","CROSS","02023544","2020/06/11 00:00:00+00","2020/06/11 00:00:00+00",14,1,1,6.0815892,2020
21823,2020,"CA","CCO","KRN","EXTENSION INC","02029285","2020/07/11 00:00:00+00","2020/07/12 00:00:00+00",14,1,1,3.2462785,2020
21824,2020,"CA","CCO","KRN","CAMELOT ","02029945","2020/07/15 00:00:00+00","2020/07/15 00:00:00+00",14,1,1,9.6194544,2020
21825,2020,"CA","CCO","KRN","","02029986","2020/07/16 00:00:00+00","2020/07/16 00:00:00+00",14,1,1,1.410283,2020
21826,2020,"CA","CCO","KRN","","02029923","2020/07/15 00:00:00+00","2020/07/15 00:00:00+00",14,1,1,1.8073028,2020
21827,2020,"CA","CCO","KRN","OUTLET","02029995","2020/07/16 00:00:00+00","2020/07/16 00:00:00+00",14,1,1,1.0668721,2020
